status	group_id	counts	name	group_domain	group_link	post_link	source_repost_link
	162350757	1	Розыск домашних животных | Пенза	club162350757	https://vk.com/club162350757	https://vk.com/feed?w=wall-162350757_2024	https://vk.com/feed?w=wall-40568912_140728
	4064694	1	Рогачёво	club4064694	https://vk.com/club4064694	https://vk.com/feed?w=wall-4064694_46423	https://vk.com/feed?w=wall-40568912_152923
	52656	1	Республика Токсово	club52656	https://vk.com/club52656	https://vk.com/feed?w=wall-52656_70686	https://vk.com/feed?w=wall-40568912_136561
	128757784	1	Репино-Искра район г.Ульяновска | Новости	club128757784	https://vk.com/club128757784	https://vk.com/feed?w=wall-128757784_107817	https://vk.com/feed?w=wall-40568912_152087
	200229662	1	Реклама,общение,новости	club200229662	https://vk.com/club200229662	https://vk.com/feed?w=wall-200229662_7314	https://vk.com/feed?w=wall-40568912_152816
	108164886	1	Регион-36 Воронеж	club108164886	https://vk.com/club108164886	https://vk.com/feed?w=wall-108164886_873665	https://vk.com/feed?w=wall-40568912_143752
	54570186	1	Ревдинский рабочий (Ревда)	club54570186	https://vk.com/club54570186	https://vk.com/feed?w=wall-54570186_68512	https://vk.com/feed?w=wall-40568912_147086
	76124199	1	Реальный Ноябрьск	club76124199	https://vk.com/club76124199	https://vk.com/feed?w=wall-76124199_78428	https://vk.com/feed?w=wall-40568912_136590
	157075311	1	Реальное Шушенское	club157075311	https://vk.com/club157075311	https://vk.com/feed?w=wall-157075311_43999	https://vk.com/feed?w=wall-40568912_156979
	188799273	1	Реальное Рыбное	club188799273	https://vk.com/club188799273	https://vk.com/feed?w=wall-188799273_4069	https://vk.com/feed?w=wall-40568912_135356
	161708311	1	Реальная помощь	club161708311	https://vk.com/club161708311	https://vk.com/feed?w=wall-161708311_13080	https://vk.com/feed?w=wall-40568912_134952
	191916353	1	Реальная Шумиха	club191916353	https://vk.com/club191916353	https://vk.com/feed?w=wall-191916353_25502	https://vk.com/feed?w=wall-40568912_147799
	86365942	1	Растеряшка Челябинск	club86365942	https://vk.com/club86365942	https://vk.com/feed?w=wall-86365942_1288	https://vk.com/feed?w=wall-40568912_145855
	94436913	1	Рассказово@ДОСКА ОБЪЯВЛЕНИЙ@	club94436913	https://vk.com/club94436913	https://vk.com/feed?w=wall-94436913_3215	https://vk.com/feed?w=wall-40568912_143333
	195158677	1	Рассказано в Ужуре. Объявления Ужура	club195158677	https://vk.com/club195158677	https://vk.com/feed?w=wall-195158677_10113	https://vk.com/feed?w=wall-40568912_154471
	202544991	1	Раненое Сердце Рузаевка	club202544991	https://vk.com/club202544991	https://vk.com/feed?w=wall-202544991_5487	https://vk.com/feed?w=wall-40568912_153190
	10446322	1	Раменское | Жуковский	club10446322	https://vk.com/club10446322	https://vk.com/feed?w=wall-10446322_345367	https://vk.com/feed?w=wall-40568912_156927
	473362	1	Раменское	club473362	https://vk.com/club473362	https://vk.com/feed?w=wall-473362_8838038	https://vk.com/feed?w=wall-40568912_146607
	63944782	1	Раменский район. Поиск потерянных животных!	club63944782	https://vk.com/club63944782	https://vk.com/feed?w=wall-63944782_25868	https://vk.com/feed?w=wall-37814238_129920
	185013284	1	Район Сортировка	club185013284	https://vk.com/club185013284	https://vk.com/feed?w=wall-185013284_52030	https://vk.com/feed?w=wall-40568912_153254
	172811794	1	Район Пионерский	club172811794	https://vk.com/club172811794	https://vk.com/feed?w=wall-172811794_48839	https://vk.com/feed?w=wall-40568912_149410
	200890066	1	Район Печатники	club200890066	https://vk.com/club200890066	https://vk.com/feed?w=wall-200890066_38	https://vk.com/feed?w=wall-40568912_134325
	178029486	1	Район ЖБИ	club178029486	https://vk.com/club178029486	https://vk.com/feed?w=wall-178029486_37445	https://vk.com/feed?w=wall-40568912_133814
	107407039	1	Райкузи	club107407039	https://vk.com/club107407039	https://vk.com/feed?w=wall-107407039_945	https://vk.com/feed?w=wall-40568912_157949
	183432647	1	Разметелево	club183432647	https://vk.com/club183432647	https://vk.com/feed?w=wall-183432647_9037	https://vk.com/feed?w=wall-40568912_149241
	136202260	1	Разино и окрестности & р.п.им. Степана Разина	club136202260	https://vk.com/club136202260	https://vk.com/feed?w=wall-136202260_1361	https://vk.com/feed?w=wall-40568912_144693
	134825661	1	Раздольное КУПИ - ПРОДАЙ	club134825661	https://vk.com/club134825661	https://vk.com/feed?w=wall-134825661_43151	https://vk.com/feed?w=wall-40568912_156519
	191700010	1	Радужный-NEWS | Киров | Радужный	club191700010	https://vk.com/club191700010	https://vk.com/feed?w=wall-191700010_15190	https://vk.com/feed?w=wall-40568912_146657
	23800817	1	"Радио ""Мастер FM"""	club23800817	https://vk.com/club23800817	https://vk.com/feed?w=wall-23800817_42419	https://vk.com/feed?w=wall-40568912_148573
	120850549	1	Работа и недвижимость | Калач-на-Дону	club120850549	https://vk.com/club120850549	https://vk.com/feed?w=wall-120850549_21088	https://vk.com/feed?w=wall-40568912_137828
	73116999	1	Работа в Челябинске + Барахолка | Вакансии	club73116999	https://vk.com/club73116999	https://vk.com/feed?w=wall-73116999_550968	https://vk.com/feed?w=wall-40568912_145303
	25451602	1	Работа Владивосток Уссурийск	club25451602	https://vk.com/club25451602	https://vk.com/feed?w=wall-25451602_64784	https://vk.com/feed?w=wall-40568912_157877
	189884687	1	"РРОО приют для бездомных животных ""Зверополис"""	club189884687	https://vk.com/club189884687	https://vk.com/feed?w=wall-189884687_3052	https://vk.com/feed?w=wall-190807581_807
	508102	1	РОСТОВ ВЕЛИКИЙ	club508102	https://vk.com/club508102	https://vk.com/feed?w=wall-508102_6715	https://vk.com/feed?w=wall-40568912_157001
	191359793	1	РОСА | Алатырь	club191359793	https://vk.com/club191359793	https://vk.com/feed?w=wall-191359793_1049	https://vk.com/feed?w=wall-40568912_148024
	66162914	1	РОДНОЙ НЕФТЕКАМСК	club66162914	https://vk.com/club66162914	https://vk.com/feed?w=wall-66162914_46935	https://vk.com/feed?w=wall-40568912_145520
	65380598	1	РЕГИОН 51	club65380598	https://vk.com/club65380598	https://vk.com/feed?w=wall-65380598_369954	https://vk.com/feed?w=wall-40568912_142044
	82468873	1	РЕВИЗОР-справочно-информационное сообщество	club82468873	https://vk.com/club82468873	https://vk.com/feed?w=wall-82468873_190929	https://vk.com/feed?w=wall-40568912_159229
	125847363	1	РЕВИЖОРА - Полевской | Отзывы | Черный список	club125847363	https://vk.com/club125847363	https://vk.com/feed?w=wall-125847363_64183	https://vk.com/feed?w=wall-40568912_139776
	82616272	1	"РГ ""Тарантул"" Полиграфия Промышленная"	club82616272	https://vk.com/club82616272	https://vk.com/feed?w=wall-82616272_573	https://vk.com/feed?w=wall-40568912_156996
	104078313	1	РАССКАЗОВО	club104078313	https://vk.com/club104078313	https://vk.com/feed?w=wall-104078313_32007	https://vk.com/feed?w=wall-40568912_143342
	113431527	1	РАКИТНОЕ, ГОТНЯ, КРАСНАЯ ЯРУГА ДОСКА ОБЪЯВЛЕНИЙ	club113431527	https://vk.com/club113431527	https://vk.com/feed?w=wall-113431527_17465	https://vk.com/feed?w=wall-40568912_140022
	128811161	1	Пёс и Кот-Помощь бездомным животным г.Егорьевск	club128811161	https://vk.com/club128811161	https://vk.com/feed?w=wall-128811161_19759	https://vk.com/feed?w=wall-37814238_131478
	117678263	1	Пыть-Ях Объявления	club117678263	https://vk.com/club117678263	https://vk.com/feed?w=wall-117678263_56790	https://vk.com/feed?w=wall-40568912_147933
	166549446	1	Пчела Симферополя. Крым	club166549446	https://vk.com/club166549446	https://vk.com/feed?w=wall-166549446_5060	https://vk.com/feed?w=wall-40568912_142436
	87218818	1	Пушкино • Помощь животным	club87218818	https://vk.com/club87218818	https://vk.com/feed?w=wall-87218818_5559	https://vk.com/feed?w=wall-40568912_137360
	5868821	1	Пушкино Сегодня	club5868821	https://vk.com/club5868821	https://vk.com/feed?w=wall-5868821_171458	https://vk.com/feed?w=wall-40568912_144897
	129687141	1	Пушкино	club129687141	https://vk.com/club129687141	https://vk.com/feed?w=wall-129687141_21472	https://vk.com/feed?w=wall-40568912_144767
	61607855	1	Пушкин - Царское Село | Павловск	club61607855	https://vk.com/club61607855	https://vk.com/feed?w=wall-61607855_1190231	https://vk.com/feed?w=wall-40568912_139294
	112962586	1	Пушистый Киров|Ищу/Отдам/Потеряшки	club112962586	https://vk.com/club112962586	https://vk.com/feed?w=wall-112962586_3840	https://vk.com/feed?w=wall-40568912_156739
	204134458	1	Путь домой. Киров.	club204134458	https://vk.com/club204134458	https://vk.com/feed?w=wall-204134458_1123	https://vk.com/feed?w=wall-40568912_148385
	83486273	1	Путь домой. Группа пиара животных в Тюмени.	club83486273	https://vk.com/club83486273	https://vk.com/feed?w=wall-83486273_77498	https://vk.com/feed?w=wall-40568912_151361
	73511403	1	Путь Домой	club73511403	https://vk.com/club73511403	https://vk.com/feed?w=wall-73511403_115508	https://vk.com/feed?w=wall-37814238_115920
	158444607	1	"Пункт содержания отловленных собак ООО ""Дарби"""	club158444607	https://vk.com/club158444607	https://vk.com/feed?w=wall-158444607_5169	https://vk.com/feed?w=wall-40568912_134754
	91733944	1	Пункт передержки безнадзорных собак в г.Томске	club91733944	https://vk.com/club91733944	https://vk.com/feed?w=wall-91733944_24287	https://vk.com/feed?w=wall-40568912_146781
	202212642	1	"Пункт передержки ""Орленок"""	club202212642	https://vk.com/club202212642	https://vk.com/feed?w=wall-202212642_1290	https://vk.com/feed?w=wall-40568912_141747
	60947070	1	Пульс Петрозаводска	club60947070	https://vk.com/club60947070	https://vk.com/feed?w=wall-60947070_1342669	https://vk.com/feed?w=wall-40568912_143488
	189151336	1	Пугачевский район. Интересное	club189151336	https://vk.com/club189151336	https://vk.com/feed?w=wall-189151336_10338	https://vk.com/feed?w=wall-40568912_158277
	157719098	1	Птичий рынок | Шахты	club157719098	https://vk.com/club157719098	https://vk.com/feed?w=wall-157719098_3658	https://vk.com/feed?w=wall-40568912_138329
	43363645	1	Псковский Остров. Вчера. Сегодня. Завтра.	club43363645	https://vk.com/club43363645	https://vk.com/feed?w=wall-43363645_96985	https://vk.com/feed?w=wall-40568912_138083
	200572052	1	Протяни руку лапкам	club200572052	https://vk.com/club200572052	https://vk.com/feed?w=wall-200572052_760	https://vk.com/feed?w=wall-40568912_151924
	154737990	1	Просто Пенза	club154737990	https://vk.com/club154737990	https://vk.com/feed?w=wall-154737990_12757	https://vk.com/feed?w=wall-40568912_158647
	151268122	1	Пропала/нашлась/собака/кошка/Красноярск	club151268122	https://vk.com/club151268122	https://vk.com/feed?w=wall-151268122_1639	https://vk.com/feed?w=wall-40568912_143292
	85458410	1	Пропала/Найдена собака Москва ,МО	club85458410	https://vk.com/club85458410	https://vk.com/feed?w=wall-85458410_1726	https://vk.com/feed?w=wall-40568912_142406
	159519198	1	Пропал/найден  г. БЕРЕЗОВСКИЙ.	club159519198	https://vk.com/club159519198	https://vk.com/feed?w=wall-159519198_6627	https://vk.com/feed?w=wall-40568912_146811
	110020001	1	Пропал в Серове	club110020001	https://vk.com/club110020001	https://vk.com/feed?w=wall-110020001_17704	https://vk.com/feed?w=wall-40568912_148574
	71577401	1	Пропажа и находки животных г.Набережные Челны	club71577401	https://vk.com/club71577401	https://vk.com/feed?w=wall-71577401_19826	https://vk.com/feed?w=wall-40568912_156621
	160241793	1	Проект помощи животным Vee helps paws (МО и МСК)	club160241793	https://vk.com/club160241793	https://vk.com/feed?w=wall-160241793_3971	https://vk.com/feed?w=wall-40568912_146934
	198682478	1	"Проект ""ОБРЕТИ ДРУГА"""	club198682478	https://vk.com/club198682478	https://vk.com/feed?w=wall-198682478_11187	https://vk.com/feed?w=wall-40568912_152303
	126320752	1	Продам: Мурманск, отдам за, куплю.	club126320752	https://vk.com/club126320752	https://vk.com/feed?w=wall-126320752_53221	https://vk.com/feed?w=wall-40568912_140617
	186612730	1	Продам. Отдам даром. г. Боровичи.	club186612730	https://vk.com/club186612730	https://vk.com/feed?w=wall-186612730_75024	https://vk.com/feed?w=wall-40568912_143217
	23802433	1	Продам-куплю г.Сыктывкар	club23802433	https://vk.com/club23802433	https://vk.com/feed?w=wall-23802433_289294	https://vk.com/feed?w=wall-40568912_159151
	153993248	1	Продам-куплю | Сургут | Объявления	club153993248	https://vk.com/club153993248	https://vk.com/feed?w=wall-153993248_23138	https://vk.com/feed?w=wall-40568912_147235
	59211021	1	Продам Новороссийск	club59211021	https://vk.com/club59211021	https://vk.com/feed?w=wall-59211021_716057	https://vk.com/feed?w=wall-40568912_147331
	134025331	1	Продам | Отдам даром | Новосибирск	club134025331	https://vk.com/club134025331	https://vk.com/feed?w=wall-134025331_34918	https://vk.com/feed?w=wall-40568912_144393
	176154882	1	Продажа/потерянные/найденные животные (Рыбинск)	club176154882	https://vk.com/club176154882	https://vk.com/feed?w=wall-176154882_2902	https://vk.com/feed?w=wall-40568912_149662
	54867964	1	Продажа щенков и котят	club54867964	https://vk.com/club54867964	https://vk.com/feed?w=wall-54867964_1383	https://vk.com/feed?w=wall-186896272_4930
	132643696	1	Продажа щенков Купить собаку в Калуге	club132643696	https://vk.com/club132643696	https://vk.com/feed?w=wall-132643696_483	https://vk.com/feed?w=wall-40568912_153078
	35305869	1	Продажа собак / щенков. Собаки. Щенки РЕКЛАМА	club35305869	https://vk.com/club35305869	https://vk.com/feed?w=wall-35305869_69889	https://vk.com/feed?w=wall-79776207_40902
	116829677	1	"Продажа или обмен ""Тогучин и Тогучинский район"""	club116829677	https://vk.com/club116829677	https://vk.com/feed?w=wall-116829677_69455	https://vk.com/feed?w=wall-40568912_135525
	143842407	1	Продажа животных в Брянске	club143842407	https://vk.com/club143842407	https://vk.com/feed?w=wall-143842407_2463	https://vk.com/feed?w=wall-40568912_145258
	123027876	1	Продавай [В] Усолье	club123027876	https://vk.com/club123027876	https://vk.com/feed?w=wall-123027876_203933	https://vk.com/feed?w=wall-40568912_146859
	56536211	1	Продавай [В] Иркутске	club56536211	https://vk.com/club56536211	https://vk.com/feed?w=wall-56536211_369330	https://vk.com/feed?w=wall-40568912_157706
	76737559	1	Провинция | Белорецк | Учалы | новости и общение	club76737559	https://vk.com/club76737559	https://vk.com/feed?w=wall-76737559_265234	https://vk.com/feed?w=wall-40568912_149221
	87460076	1	Проверено Краснодар	club87460076	https://vk.com/club87460076	https://vk.com/feed?w=wall-87460076_426506	https://vk.com/feed?w=wall-40568912_134655
	49298992	1	Проверено | Оренбург (отзывы, инциденты)	club49298992	https://vk.com/club49298992	https://vk.com/feed?w=wall-49298992_50349	https://vk.com/feed?w=wall-40568912_138130
	201112102	1	Проблемный Слободской	club201112102	https://vk.com/club201112102	https://vk.com/feed?w=wall-201112102_2307	https://vk.com/feed?w=wall-40568912_155573
	49741036	1	Про Вас. Яблоновский	club49741036	https://vk.com/club49741036	https://vk.com/feed?w=wall-49741036_42591	https://vk.com/feed?w=wall-40568912_146455
	59480620	1	Приют для собак «Бескудниково»	club59480620	https://vk.com/club59480620	https://vk.com/feed?w=wall-59480620_13470	https://vk.com/feed?w=wall-186896272_1544
	7867048	1	"Приют для собак ""Друг"" в Сыктывкаре"	club7867048	https://vk.com/club7867048	https://vk.com/feed?w=wall-7867048_526107	https://vk.com/feed?w=wall-40568912_159646
	47891289	1	"Приют для собак ""Дора"" г. Воронеж"	club47891289	https://vk.com/club47891289	https://vk.com/feed?w=wall-47891289_123460	https://vk.com/feed?w=wall-40568912_143563
	56623683	1	Приют для животных ГАВ Одинцовский	club56623683	https://vk.com/club56623683	https://vk.com/feed?w=wall-56623683_11876	https://vk.com/feed?w=wall-95716814_28133
	138697587	1	"Приют для животных ""ТЕРРИТОРИЯ ДОБРА"""	club138697587	https://vk.com/club138697587	https://vk.com/feed?w=wall-138697587_17084	https://vk.com/feed?w=wall-40568912_157465
	112989079	1	"Приют для животных ""Искра"""	club112989079	https://vk.com/club112989079	https://vk.com/feed?w=wall-112989079_6497	https://vk.com/feed?w=wall-40568912_155670
	205099557	1	"Приют для животных ""Зверье мое"" Краснодар"	club205099557	https://vk.com/club205099557	https://vk.com/feed?w=wall-205099557_203	https://vk.com/feed?w=wall-40568912_154313
	186632082	1	"Приют для животных ""Дай лапу, Джим"""	club186632082	https://vk.com/club186632082	https://vk.com/feed?w=wall-186632082_2690	https://vk.com/feed?w=wall-40568912_145257
	119826575	1	"Приют для животных ""ДОРОГА ДОМОЙ"" г.Петрозаводск"	club119826575	https://vk.com/club119826575	https://vk.com/feed?w=wall-119826575_227483	https://vk.com/feed?w=wall-40568912_152256
	25139024	1	Приют для бездомных собак, г. Екатеринбург	club25139024	https://vk.com/club25139024	https://vk.com/feed?w=wall-25139024_130759	https://vk.com/feed?w=wall-40568912_137771
	172183405	1	Приют для бездомных животных «Надежда»	club172183405	https://vk.com/club172183405	https://vk.com/feed?w=wall-172183405_564	https://vk.com/feed?w=wall-40568912_137982
	65804394	1	"Приют для бездомных животных ""Омские хвостики"""	club65804394	https://vk.com/club65804394	https://vk.com/feed?w=wall-65804394_101495	https://vk.com/feed?w=wall-40568912_143776
	29789265	1	"Приют для бездомных животных    ""Кот и Пёс""_03"	club29789265	https://vk.com/club29789265	https://vk.com/feed?w=wall-29789265_24976	https://vk.com/feed?w=wall-40568912_148193
	187467507	1	Приют Преданное сердце не отдаёт кота Сёму!	club187467507	https://vk.com/club187467507	https://vk.com/feed?w=wall-187467507_2936	https://vk.com/feed?w=wall-79776207_43804
	189172941	1	Приют Добрые руки Братск помощь животным	club189172941	https://vk.com/club189172941	https://vk.com/feed?w=wall-189172941_303	https://vk.com/feed?w=wall-40568912_135963
	166268946	1	Приют «Надежда» г. Аткарск	club166268946	https://vk.com/club166268946	https://vk.com/feed?w=wall-166268946_1059	https://vk.com/feed?w=wall-40568912_156596
	191365141	1	Приют «Верные Друзья» для бездомных животных	club191365141	https://vk.com/club191365141	https://vk.com/feed?w=wall-191365141_11068	https://vk.com/feed?w=wall-40568912_140427
	127196493	1	Приют - хоспис Альтены, Челябинск	club127196493	https://vk.com/club127196493	https://vk.com/feed?w=wall-127196493_16106	https://vk.com/feed?w=wall-190807581_492
	165802579	1	"Приют ""Право на жизнь""|Тамбов"	club165802579	https://vk.com/club165802579	https://vk.com/feed?w=wall-165802579_17673	https://vk.com/feed?w=wall-40568912_138484
	147537125	1	"Приют ""ОСТРОВОК НАДЕЖДЫ"""	club147537125	https://vk.com/club147537125	https://vk.com/feed?w=wall-147537125_5069	https://vk.com/feed?w=wall-40568912_140764
	100570045	1	"Приют ""Добрый"" (Северо-Запад)."	club100570045	https://vk.com/club100570045	https://vk.com/feed?w=wall-100570045_162630	https://vk.com/feed?w=wall-40568912_148400
	201369822	1	"Приют ""Dog-Land (Страна собак)"" г. Елец"	club201369822	https://vk.com/club201369822	https://vk.com/feed?w=wall-201369822_5188	https://vk.com/feed?w=wall-40568912_156283
	173089809	1	Пристрой кота	club173089809	https://vk.com/club173089809	https://vk.com/feed?w=wall-173089809_7791	https://vk.com/feed?w=wall-40568912_140724
	114587946	1	Пристрой и помощь - животные без дома.	club114587946	https://vk.com/club114587946	https://vk.com/feed?w=wall-114587946_13938	https://vk.com/feed?w=wall-79776207_43749
	162595634	1	Пристрой бездомных животных г. Азнакаево	club162595634	https://vk.com/club162595634	https://vk.com/feed?w=wall-162595634_2878	https://vk.com/feed?w=wall-40568912_149455
	116264881	1	Приозерский район	club116264881	https://vk.com/club116264881	https://vk.com/feed?w=wall-116264881_792	https://vk.com/feed?w=wall-40568912_144512
	102805285	1	Приму. Отдам. Куплю. Продам|Курган|	club102805285	https://vk.com/club102805285	https://vk.com/feed?w=wall-102805285_27247	https://vk.com/feed?w=wall-40568912_144359
	108310698	1	Признания Энергетик	club108310698	https://vk.com/club108310698	https://vk.com/feed?w=wall-108310698_180456	https://vk.com/feed?w=wall-40568912_152384
	70125242	1	Признания Чульмана	club70125242	https://vk.com/club70125242	https://vk.com/feed?w=wall-70125242_26565	https://vk.com/feed?w=wall-40568912_137777
	109935711	1	Признания Коломна	club109935711	https://vk.com/club109935711	https://vk.com/feed?w=wall-109935711_1025794	https://vk.com/feed?w=wall-40568912_140301
	64040701	1	Признания Велижа	club64040701	https://vk.com/club64040701	https://vk.com/feed?w=wall-64040701_183499	https://vk.com/feed?w=wall-40568912_150984
	73841715	1	Признания Алапаевск	club73841715	https://vk.com/club73841715	https://vk.com/feed?w=wall-73841715_926839	https://vk.com/feed?w=wall-40568912_141505
	137516675	1	Признавашки: Старый Оскол, Губкин	club137516675	https://vk.com/club137516675	https://vk.com/feed?w=wall-137516675_497876	https://vk.com/feed?w=wall-40568912_158421
	67794506	1	Признавашки(Подслушано)КРЫМСК	club67794506	https://vk.com/club67794506	https://vk.com/feed?w=wall-67794506_1151551	https://vk.com/feed?w=wall-40568912_135593
	65707310	1	Признавашки Тяжинский	club65707310	https://vk.com/club65707310	https://vk.com/feed?w=wall-65707310_86929	https://vk.com/feed?w=wall-40568912_135572
	72796844	1	Признавашки Решетиха	club72796844	https://vk.com/club72796844	https://vk.com/feed?w=wall-72796844_42517	https://vk.com/feed?w=wall-40568912_152518
	120265326	1	Признавашки Оленино	club120265326	https://vk.com/club120265326	https://vk.com/feed?w=wall-120265326_25379	https://vk.com/feed?w=wall-40568912_154063
	69872924	1	Признавашки Нягань	club69872924	https://vk.com/club69872924	https://vk.com/feed?w=wall-69872924_980339	https://vk.com/feed?w=wall-40568912_137384
	68806398	1	Признавашки Новодвинск	club68806398	https://vk.com/club68806398	https://vk.com/feed?w=wall-68806398_678240	https://vk.com/feed?w=wall-40568912_150063
	33291524	1	Признавашки Качканар	club33291524	https://vk.com/club33291524	https://vk.com/feed?w=wall-33291524_1162381	https://vk.com/feed?w=wall-40568912_142797
	64605145	1	Признавашки Каменск-Уральский (Резервная)	club64605145	https://vk.com/club64605145	https://vk.com/feed?w=wall-64605145_39077	https://vk.com/feed?w=wall-40568912_138721
	64158536	1	Признавашки Дзержинск	club64158536	https://vk.com/club64158536	https://vk.com/feed?w=wall-64158536_1477503	https://vk.com/feed?w=wall-40568912_135561
	94076846	1	Признавашки ДТП и ЧП Санкт-Петербург	club94076846	https://vk.com/club94076846	https://vk.com/feed?w=wall-94076846_4244970	https://vk.com/feed?w=wall-40568912_147514
	92964656	1	Признавашки Город Саяногорск	club92964656	https://vk.com/club92964656	https://vk.com/feed?w=wall-92964656_439377	https://vk.com/feed?w=wall-40568912_147853
	62709893	1	Признавашки | Ищу тебя Кунгур	club62709893	https://vk.com/club62709893	https://vk.com/feed?w=wall-62709893_404802	https://vk.com/feed?w=wall-40568912_146530
	81934206	1	Приволжский Район - продам-куплю, поеду, реклама	club81934206	https://vk.com/club81934206	https://vk.com/feed?w=wall-81934206_149347	https://vk.com/feed?w=wall-40568912_138366
	123622657	1	Привет, сейчас, Атяшево.	club123622657	https://vk.com/club123622657	https://vk.com/feed?w=wall-123622657_22436	https://vk.com/feed?w=wall-40568912_147733
	187365123	1	Привет, Осиновая Роща!	club187365123	https://vk.com/club187365123	https://vk.com/feed?w=wall-187365123_12283	https://vk.com/feed?w=wall-40568912_134174
	42855730	1	Привет! Сейчас в Печоре	club42855730	https://vk.com/club42855730	https://vk.com/feed?w=wall-42855730_278918	https://vk.com/feed?w=wall-40568912_144988
	111769077	1	Привет Кр	club111769077	https://vk.com/club111769077	https://vk.com/feed?w=wall-111769077_40232	https://vk.com/feed?w=wall-40568912_136033
	156052343	1	Привет Долгопрудный	club156052343	https://vk.com/club156052343	https://vk.com/feed?w=wall-156052343_2751	https://vk.com/feed?w=wall-40568912_155213
	169646894	1	Привет | Дубенки | Мордовия	club169646894	https://vk.com/club169646894	https://vk.com/feed?w=wall-169646894_2409	https://vk.com/feed?w=wall-40568912_148201
	725001	1	Прибрежный	club725001	https://vk.com/club725001	https://vk.com/feed?w=wall-725001_53953	https://vk.com/feed?w=wall-40568912_138626
	168886151	1	Преданный друг.ст.Каневская.	club168886151	https://vk.com/club168886151	https://vk.com/feed?w=wall-168886151_2005	https://vk.com/feed?w=wall-40568912_150578
	190425272	1	Преданные хвостики Тимашевска	club190425272	https://vk.com/club190425272	https://vk.com/feed?w=wall-190425272_3141	https://vk.com/feed?w=wall-40568912_150064
	186028257	1	Право на жизнь Томск	club186028257	https://vk.com/club186028257	https://vk.com/feed?w=wall-186028257_1578	https://vk.com/feed?w=wall-40568912_139241
	5044443	1	Права Животных в России	club5044443	https://vk.com/club5044443	https://vk.com/feed?w=wall-5044443_309370	https://vk.com/feed?w=wall-186896272_378
	145254769	1	Почти дома. #неравнодушные	club145254769	https://vk.com/club145254769	https://vk.com/feed?w=wall-145254769_69484	https://vk.com/feed?w=wall-186896272_7099
	203806218	1	Потеряшки/Пристрой животных Боровский район	club203806218	https://vk.com/club203806218	https://vk.com/feed?w=wall-203806218_500	https://vk.com/feed?w=wall-40568912_147742
	198679324	1	Потеряшки.Наб.Челны	club198679324	https://vk.com/club198679324	https://vk.com/feed?w=wall-198679324_226	https://vk.com/feed?w=wall-40568912_143406
	178603488	1	Потеряшки рп Горный	club178603488	https://vk.com/club178603488	https://vk.com/feed?w=wall-178603488_1354	https://vk.com/feed?w=wall-40568912_135412
	156914654	1	Потеряшки на Уралмаше и Эльмаше	club156914654	https://vk.com/club156914654	https://vk.com/feed?w=wall-156914654_13641	https://vk.com/feed?w=wall-40568912_147496
	197133562	1	Потеряшки муравленко	club197133562	https://vk.com/club197133562	https://vk.com/feed?w=wall-197133562_174	https://vk.com/feed?w=wall-40568912_138608
	132349502	1	Потеряшки и находки мкр-н Солнечный Красноярск	club132349502	https://vk.com/club132349502	https://vk.com/feed?w=wall-132349502_6668	https://vk.com/feed?w=wall-40568912_133043
	188894499	1	Потеряшки город Чехов	club188894499	https://vk.com/club188894499	https://vk.com/feed?w=wall-188894499_709	https://vk.com/feed?w=wall-186896272_4551
	139122492	1	Потеряшки в Новомосковске	club139122492	https://vk.com/club139122492	https://vk.com/feed?w=wall-139122492_794	https://vk.com/feed?w=wall-40568912_142661
	82566388	1	Потеряшки Сочи Поиск Собаки Адлер Лазаревское в	club82566388	https://vk.com/club82566388	https://vk.com/feed?w=wall-82566388_85498	https://vk.com/feed?w=wall-40568912_143420
	179393837	1	Потеряшки Советский р-н Волгограда	club179393837	https://vk.com/club179393837	https://vk.com/feed?w=wall-179393837_714	https://vk.com/feed?w=wall-40568912_157942
	191015056	1	Потеряшки СПБ/Москва	club191015056	https://vk.com/club191015056	https://vk.com/feed?w=wall-191015056_105	https://vk.com/feed?w=wall-40568912_140223
	186462415	1	Потеряшки Перово	club186462415	https://vk.com/club186462415	https://vk.com/feed?w=wall-186462415_4387	https://vk.com/feed?w=wall-37814238_135600
	172055461	1	Потеряшки Пермь-Закамск	club172055461	https://vk.com/club172055461	https://vk.com/feed?w=wall-172055461_8609	https://vk.com/feed?w=wall-40568912_143074
	142498071	1	Потеряшки Нахабино/Красногорск	club142498071	https://vk.com/club142498071	https://vk.com/feed?w=wall-142498071_3038	https://vk.com/feed?w=wall-40568912_147201
	190186105	1	Потеряшки Знаменска, животные	club190186105	https://vk.com/club190186105	https://vk.com/feed?w=wall-190186105_1067	https://vk.com/feed?w=wall-40568912_145619
	186181602	1	Потеряшки Дивногорск	club186181602	https://vk.com/club186181602	https://vk.com/feed?w=wall-186181602_223	https://vk.com/feed?w=wall-40568912_140406
	176942218	1	Потеряшки Выборга	club176942218	https://vk.com/club176942218	https://vk.com/feed?w=wall-176942218_9488	https://vk.com/feed?w=wall-40568912_146889
	184103143	1	Потеряшки Белгород	club184103143	https://vk.com/club184103143	https://vk.com/feed?w=wall-184103143_723	https://vk.com/feed?w=wall-40568912_133035
	203241541	1	Потеряшки IГруппа помощи животныхI г.Смоленск	club203241541	https://vk.com/club203241541	https://vk.com/feed?w=wall-203241541_452	https://vk.com/feed?w=wall-40568912_156116
